Region;Brott;År;Period;Antal;/100 000 inv
Haninge kommun;3-7 kap. Brott mot person;2022;Dec;188;194;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Jan;76;79;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Feb;67;69;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Mar;79;82;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Apr;86;89;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Maj;90;93;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Jun;90;93;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Jul;64;66;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Aug;101;104;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Sep;105;109;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Okt;87;90;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Nov;61;63;
Haninge kommun;3 kap. Brott mot liv och hälsa;2022;Dec;67;69;
Haninge kommun;därav misshandel inkl. grov;2022;Jan;71;73;
Haninge kommun;därav misshandel inkl. grov;2022;Feb;64;66;
Haninge kommun;därav misshandel inkl. grov;2022;Mar;72;74;
Haninge kommun;därav misshandel inkl. grov;2022;Apr;80;83;
Haninge kommun;därav misshandel inkl. grov;2022;Maj;84;87;
Haninge kommun;därav misshandel inkl. grov;2022;Jun;80;83;
Haninge kommun;därav misshandel inkl. grov;2022;Jul;60;62;
Haninge kommun;därav misshandel inkl. grov;2022;Aug;96;99;
Haninge kommun;därav misshandel inkl. grov;2022;Sep;95;98;
Haninge kommun;därav misshandel inkl. grov;2022;Okt;83;86;
Haninge kommun;därav misshandel inkl. grov;2022;Nov;58;60;
Haninge kommun;därav misshandel inkl. grov;2022;Dec;64;66;
Haninge kommun;3-7 kap. Brott mot person;2022;Jan;227;235;
Haninge kommun;3-7 kap. Brott mot person;2022;Feb;197;204;
Haninge kommun;3-7 kap. Brott mot person;2022;Mar;214;221;
Haninge kommun;3-7 kap. Brott mot person;2022;Apr;242;250;
Haninge kommun;3-7 kap. Brott mot person;2022;Maj;253;262;
Haninge kommun;3-7 kap. Brott mot person;2022;Jun;215;222;
Haninge kommun;3-7 kap. Brott mot person;2022;Jul;198;205;
Haninge kommun;3-7 kap. Brott mot person;2022;Aug;256;265;
Haninge kommun;3-7 kap. Brott mot person;2022;Sep;250;259;
Haninge kommun;3-7 kap. Brott mot person;2022;Okt;226;234;
Haninge kommun;3-7 kap. Brott mot person;2022;Nov;183;189;
Haninge kommun;3-7 kap. Brott mot person;2022;Dec;188;194;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Jan;120;124;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Feb;107;111;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Mar;115;119;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Apr;135;140;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Maj;137;142;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Jun;101;104;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Jul;111;115;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Aug;127;131;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Sep;124;128;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Okt;117;121;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Nov;103;107;
Haninge kommun;4 kap. Brott mot frihet och frid;2022;Dec;104;108;
Haninge kommun;3-7 kap. Brott mot person;2022;Jan;227;235;
Haninge kommun;3-7 kap. Brott mot person;2022;Feb;197;204;
Haninge kommun;3-7 kap. Brott mot person;2022;Mar;214;221;
Haninge kommun;3-7 kap. Brott mot person;2022;Apr;242;250;
Haninge kommun;3-7 kap. Brott mot person;2022;Maj;253;262;
Haninge kommun;3-7 kap. Brott mot person;2022;Jun;215;222;
Haninge kommun;3-7 kap. Brott mot person;2022;Jul;198;205;
Haninge kommun;3-7 kap. Brott mot person;2022;Aug;256;265;
Haninge kommun;3-7 kap. Brott mot person;2022;Sep;250;259;
Haninge kommun;3-7 kap. Brott mot person;2022;Okt;226;234;
Haninge kommun;3-7 kap. Brott mot person;2022;Nov;183;189;
Haninge kommun;3-7 kap. Brott mot person;2022;Dec;188;194;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Jan;1;1;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Feb;3;3;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Mar;7;7;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Apr;3;3;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Maj;5;5;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Jun;7;7;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Jul;2;2;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Aug;3;3;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Sep;3;3;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Okt;2;2;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Nov;5;5;
Haninge kommun;5 kap. Ärekränkningsbrott;2022;Dec;1;1;
Haninge kommun;3-7 kap. Brott mot person;2022;Jan;227;235;
Haninge kommun;3-7 kap. Brott mot person;2022;Feb;197;204;
Haninge kommun;3-7 kap. Brott mot person;2022;Mar;214;221;
Haninge kommun;3-7 kap. Brott mot person;2022;Apr;242;250;
Haninge kommun;3-7 kap. Brott mot person;2022;Maj;253;262;
Haninge kommun;3-7 kap. Brott mot person;2022;Jun;215;222;
Haninge kommun;3-7 kap. Brott mot person;2022;Jul;198;205;
Haninge kommun;3-7 kap. Brott mot person;2022;Aug;256;265;
Haninge kommun;3-7 kap. Brott mot person;2022;Sep;250;259;
Haninge kommun;3-7 kap. Brott mot person;2022;Okt;226;234;
Haninge kommun;3-7 kap. Brott mot person;2022;Nov;183;189;
Haninge kommun;3-7 kap. Brott mot person;2022;Dec;188;194;
Haninge kommun;6 kap. Sexualbrott;2022;Jan;30;31;
Haninge kommun;6 kap. Sexualbrott;2022;Feb;15;16;
Haninge kommun;6 kap. Sexualbrott;2022;Mar;8;8;
Haninge kommun;6 kap. Sexualbrott;2022;Apr;15;16;
Haninge kommun;6 kap. Sexualbrott;2022;Maj;21;22;
Haninge kommun;6 kap. Sexualbrott;2022;Jun;16;17;
Haninge kommun;6 kap. Sexualbrott;2022;Jul;17;18;
Haninge kommun;6 kap. Sexualbrott;2022;Aug;19;20;
Haninge kommun;6 kap. Sexualbrott;2022;Sep;14;14;
Haninge kommun;6 kap. Sexualbrott;2022;Okt;10;10;
Haninge kommun;6 kap. Sexualbrott;2022;Nov;13;13;
Haninge kommun;6 kap. Sexualbrott;2022;Dec;16;17;
Haninge kommun;3-7 kap. Brott mot person;2022;Jan;227;235;
Haninge kommun;3-7 kap. Brott mot person;2022;Feb;197;204;
Haninge kommun;3-7 kap. Brott mot person;2022;Mar;214;221;
Haninge kommun;3-7 kap. Brott mot person;2022;Apr;242;250;
Haninge kommun;3-7 kap. Brott mot person;2022;Maj;253;262;
Haninge kommun;3-7 kap. Brott mot person;2022;Jun;215;222;
Haninge kommun;3-7 kap. Brott mot person;2022;Jul;198;205;
Haninge kommun;3-7 kap. Brott mot person;2022;Aug;256;265;
Haninge kommun;3-7 kap. Brott mot person;2022;Sep;250;259;
Haninge kommun;3-7 kap. Brott mot person;2022;Okt;226;234;
Haninge kommun;3-7 kap. Brott mot person;2022;Nov;183;189;
Haninge kommun;3-7 kap. Brott mot person;2022;Dec;188;194;
Haninge kommun;7 kap. Brott mot familj;2022;Jan;0;0;
Haninge kommun;7 kap. Brott mot familj;2022;Feb;5;5;
Haninge kommun;7 kap. Brott mot familj;2022;Mar;5;5;
Haninge kommun;7 kap. Brott mot familj;2022;Apr;3;3;
Haninge kommun;7 kap. Brott mot familj;2022;Maj;0;0;
Haninge kommun;7 kap. Brott mot familj;2022;Jun;1;1;
Haninge kommun;7 kap. Brott mot familj;2022;Jul;4;4;
Haninge kommun;7 kap. Brott mot familj;2022;Aug;6;6;
Haninge kommun;7 kap. Brott mot familj;2022;Sep;4;4;
Haninge kommun;7 kap. Brott mot familj;2022;Okt;10;10;
Haninge kommun;7 kap. Brott mot familj;2022;Nov;1;1;
Haninge kommun;7 kap. Brott mot familj;2022;Dec;0;0;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jan;243;213;
Huddinge kommun;3-7 kap. Brott mot person;2022;Feb;276;242;
Huddinge kommun;3-7 kap. Brott mot person;2022;Mar;280;245;
Huddinge kommun;3-7 kap. Brott mot person;2022;Apr;217;190;
Huddinge kommun;3-7 kap. Brott mot person;2022;Maj;289;253;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jun;201;176;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jul;172;151;
Huddinge kommun;3-7 kap. Brott mot person;2022;Aug;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2022;Sep;263;230;
Huddinge kommun;3-7 kap. Brott mot person;2022;Okt;297;260;
Huddinge kommun;3-7 kap. Brott mot person;2022;Nov;267;234;
Huddinge kommun;3-7 kap. Brott mot person;2022;Dec;274;240;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jan;243;213;
Huddinge kommun;3-7 kap. Brott mot person;2022;Feb;276;242;
Huddinge kommun;3-7 kap. Brott mot person;2022;Mar;280;245;
Huddinge kommun;3-7 kap. Brott mot person;2022;Apr;217;190;
Huddinge kommun;3-7 kap. Brott mot person;2022;Maj;289;253;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jun;201;176;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jul;172;151;
Huddinge kommun;3-7 kap. Brott mot person;2022;Aug;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2022;Sep;263;230;
Huddinge kommun;3-7 kap. Brott mot person;2022;Okt;297;260;
Huddinge kommun;3-7 kap. Brott mot person;2022;Nov;267;234;
Huddinge kommun;3-7 kap. Brott mot person;2022;Dec;274;240;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Jan;91;80;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Feb;100;88;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Mar;105;92;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Apr;75;66;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Maj;109;95;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Jun;73;64;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Jul;67;59;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Aug;85;74;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Sep;113;99;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Okt;129;113;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Nov;100;88;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Dec;114;100;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jan;243;213;
Huddinge kommun;3-7 kap. Brott mot person;2022;Feb;276;242;
Huddinge kommun;3-7 kap. Brott mot person;2022;Mar;280;245;
Huddinge kommun;3-7 kap. Brott mot person;2022;Apr;217;190;
Huddinge kommun;3-7 kap. Brott mot person;2022;Maj;289;253;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jun;201;176;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jul;172;151;
Huddinge kommun;3-7 kap. Brott mot person;2022;Aug;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2022;Sep;263;230;
Huddinge kommun;3-7 kap. Brott mot person;2022;Okt;297;260;
Huddinge kommun;3-7 kap. Brott mot person;2022;Nov;267;234;
Huddinge kommun;3-7 kap. Brott mot person;2022;Dec;274;240;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Jan;91;80;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Feb;100;88;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Mar;105;92;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Apr;75;66;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Maj;109;95;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Jun;73;64;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Jul;67;59;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Aug;85;74;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Sep;113;99;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Okt;129;113;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Nov;100;88;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2022;Dec;114;100;
Huddinge kommun;därav misshandel inkl. grov;2022;Jan;85;74;
Huddinge kommun;därav misshandel inkl. grov;2022;Feb;91;80;
Huddinge kommun;därav misshandel inkl. grov;2022;Mar;103;90;
Huddinge kommun;därav misshandel inkl. grov;2022;Apr;72;63;
Huddinge kommun;därav misshandel inkl. grov;2022;Maj;98;86;
Huddinge kommun;därav misshandel inkl. grov;2022;Jun;73;64;
Huddinge kommun;därav misshandel inkl. grov;2022;Jul;57;50;
Huddinge kommun;därav misshandel inkl. grov;2022;Aug;75;66;
Huddinge kommun;därav misshandel inkl. grov;2022;Sep;109;95;
Huddinge kommun;därav misshandel inkl. grov;2022;Okt;124;109;
Huddinge kommun;därav misshandel inkl. grov;2022;Nov;96;84;
Huddinge kommun;därav misshandel inkl. grov;2022;Dec;110;96;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jan;243;213;
Huddinge kommun;3-7 kap. Brott mot person;2022;Feb;276;242;
Huddinge kommun;3-7 kap. Brott mot person;2022;Mar;280;245;
Huddinge kommun;3-7 kap. Brott mot person;2022;Apr;217;190;
Huddinge kommun;3-7 kap. Brott mot person;2022;Maj;289;253;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jun;201;176;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jul;172;151;
Huddinge kommun;3-7 kap. Brott mot person;2022;Aug;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2022;Sep;263;230;
Huddinge kommun;3-7 kap. Brott mot person;2022;Okt;297;260;
Huddinge kommun;3-7 kap. Brott mot person;2022;Nov;267;234;
Huddinge kommun;3-7 kap. Brott mot person;2022;Dec;274;240;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Jan;142;124;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Feb;131;115;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Mar;142;124;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Apr;112;98;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Maj;156;137;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Jun;100;88;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Jul;87;76;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Aug;106;93;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Sep;137;120;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Okt;148;130;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Nov;126;110;
Huddinge kommun;4 kap. Brott mot frihet och frid;2022;Dec;145;127;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jan;243;213;
Huddinge kommun;3-7 kap. Brott mot person;2022;Feb;276;242;
Huddinge kommun;3-7 kap. Brott mot person;2022;Mar;280;245;
Huddinge kommun;3-7 kap. Brott mot person;2022;Apr;217;190;
Huddinge kommun;3-7 kap. Brott mot person;2022;Maj;289;253;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jun;201;176;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jul;172;151;
Huddinge kommun;3-7 kap. Brott mot person;2022;Aug;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2022;Sep;263;230;
Huddinge kommun;3-7 kap. Brott mot person;2022;Okt;297;260;
Huddinge kommun;3-7 kap. Brott mot person;2022;Nov;267;234;
Huddinge kommun;3-7 kap. Brott mot person;2022;Dec;274;240;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Jan;1;1;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Feb;9;8;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Mar;12;11;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Apr;9;8;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Maj;10;9;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Jun;6;5;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Jul;1;1;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Aug;7;6;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Sep;5;4;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Okt;4;4;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Nov;11;10;
Huddinge kommun;5 kap. Ärekränkningsbrott;2022;Dec;5;4;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jan;243;213;
Huddinge kommun;3-7 kap. Brott mot person;2022;Feb;276;242;
Huddinge kommun;3-7 kap. Brott mot person;2022;Mar;280;245;
Huddinge kommun;3-7 kap. Brott mot person;2022;Apr;217;190;
Huddinge kommun;3-7 kap. Brott mot person;2022;Maj;289;253;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jun;201;176;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jul;172;151;
Huddinge kommun;3-7 kap. Brott mot person;2022;Aug;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2022;Sep;263;230;
Huddinge kommun;3-7 kap. Brott mot person;2022;Okt;297;260;
Huddinge kommun;3-7 kap. Brott mot person;2022;Nov;267;234;
Huddinge kommun;3-7 kap. Brott mot person;2022;Dec;274;240;
Huddinge kommun;6 kap. Sexualbrott;2022;Jan;8;7;
Huddinge kommun;6 kap. Sexualbrott;2022;Feb;35;31;
Huddinge kommun;6 kap. Sexualbrott;2022;Mar;21;18;
Huddinge kommun;6 kap. Sexualbrott;2022;Apr;20;18;
Huddinge kommun;6 kap. Sexualbrott;2022;Maj;14;12;
Huddinge kommun;6 kap. Sexualbrott;2022;Jun;20;18;
Huddinge kommun;6 kap. Sexualbrott;2022;Jul;17;15;
Huddinge kommun;6 kap. Sexualbrott;2022;Aug;16;14;
Huddinge kommun;6 kap. Sexualbrott;2022;Sep;7;6;
Huddinge kommun;6 kap. Sexualbrott;2022;Okt;14;12;
Huddinge kommun;6 kap. Sexualbrott;2022;Nov;28;25;
Huddinge kommun;6 kap. Sexualbrott;2022;Dec;10;9;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jan;243;213;
Huddinge kommun;3-7 kap. Brott mot person;2022;Feb;276;242;
Huddinge kommun;3-7 kap. Brott mot person;2022;Mar;280;245;
Huddinge kommun;3-7 kap. Brott mot person;2022;Apr;217;190;
Huddinge kommun;3-7 kap. Brott mot person;2022;Maj;289;253;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jun;201;176;
Huddinge kommun;3-7 kap. Brott mot person;2022;Jul;172;151;
Huddinge kommun;3-7 kap. Brott mot person;2022;Aug;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2022;Sep;263;230;
Huddinge kommun;3-7 kap. Brott mot person;2022;Okt;297;260;
Huddinge kommun;3-7 kap. Brott mot person;2022;Nov;267;234;
Huddinge kommun;3-7 kap. Brott mot person;2022;Dec;274;240;
Huddinge kommun;7 kap. Brott mot familj;2022;Jan;1;1;
Huddinge kommun;7 kap. Brott mot familj;2022;Feb;1;1;
Huddinge kommun;7 kap. Brott mot familj;2022;Mar;0;0;
Huddinge kommun;7 kap. Brott mot familj;2022;Apr;1;1;
Huddinge kommun;7 kap. Brott mot familj;2022;Maj;0;0;
Huddinge kommun;7 kap. Brott mot familj;2022;Jun;2;2;
Huddinge kommun;7 kap. Brott mot familj;2022;Jul;0;0;
Huddinge kommun;7 kap. Brott mot familj;2022;Aug;0;0;
Huddinge kommun;7 kap. Brott mot familj;2022;Sep;1;1;
Huddinge kommun;7 kap. Brott mot familj;2022;Okt;2;2;
Huddinge kommun;7 kap. Brott mot familj;2022;Nov;2;2;
Huddinge kommun;7 kap. Brott mot familj;2022;Dec;0;0;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jan;167;198;
Järfälla kommun;3-7 kap. Brott mot person;2022;Feb;161;191;
Järfälla kommun;3-7 kap. Brott mot person;2022;Mar;205;243;
Järfälla kommun;3-7 kap. Brott mot person;2022;Apr;177;210;
Järfälla kommun;3-7 kap. Brott mot person;2022;Maj;203;241;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jun;173;205;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jul;157;186;
Järfälla kommun;3-7 kap. Brott mot person;2022;Aug;184;218;
Järfälla kommun;3-7 kap. Brott mot person;2022;Sep;189;224;
Järfälla kommun;3-7 kap. Brott mot person;2022;Okt;165;196;
Järfälla kommun;3-7 kap. Brott mot person;2022;Nov;173;205;
Järfälla kommun;3-7 kap. Brott mot person;2022;Dec;245;291;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jan;167;198;
Järfälla kommun;3-7 kap. Brott mot person;2022;Feb;161;191;
Järfälla kommun;3-7 kap. Brott mot person;2022;Mar;205;243;
Järfälla kommun;3-7 kap. Brott mot person;2022;Apr;177;210;
Järfälla kommun;3-7 kap. Brott mot person;2022;Maj;203;241;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jun;173;205;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jul;157;186;
Järfälla kommun;3-7 kap. Brott mot person;2022;Aug;184;218;
Järfälla kommun;3-7 kap. Brott mot person;2022;Sep;189;224;
Järfälla kommun;3-7 kap. Brott mot person;2022;Okt;165;196;
Järfälla kommun;3-7 kap. Brott mot person;2022;Nov;173;205;
Järfälla kommun;3-7 kap. Brott mot person;2022;Dec;245;291;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Jan;56;66;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Feb;64;76;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Mar;63;75;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Apr;73;87;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Maj;49;58;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Jun;57;68;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Jul;53;63;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Aug;67;79;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Sep;75;89;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Okt;57;68;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Nov;69;82;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Dec;94;111;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jan;167;198;
Järfälla kommun;3-7 kap. Brott mot person;2022;Feb;161;191;
Järfälla kommun;3-7 kap. Brott mot person;2022;Mar;205;243;
Järfälla kommun;3-7 kap. Brott mot person;2022;Apr;177;210;
Järfälla kommun;3-7 kap. Brott mot person;2022;Maj;203;241;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jun;173;205;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jul;157;186;
Järfälla kommun;3-7 kap. Brott mot person;2022;Aug;184;218;
Järfälla kommun;3-7 kap. Brott mot person;2022;Sep;189;224;
Järfälla kommun;3-7 kap. Brott mot person;2022;Okt;165;196;
Järfälla kommun;3-7 kap. Brott mot person;2022;Nov;173;205;
Järfälla kommun;3-7 kap. Brott mot person;2022;Dec;245;291;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Jan;56;66;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Feb;64;76;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Mar;63;75;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Apr;73;87;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Maj;49;58;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Jun;57;68;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Jul;53;63;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Aug;67;79;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Sep;75;89;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Okt;57;68;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Nov;69;82;
Järfälla kommun;3 kap. Brott mot liv och hälsa;2022;Dec;94;111;
Järfälla kommun;därav misshandel inkl. grov;2022;Jan;50;59;
Järfälla kommun;därav misshandel inkl. grov;2022;Feb;62;74;
Järfälla kommun;därav misshandel inkl. grov;2022;Mar;56;66;
Järfälla kommun;därav misshandel inkl. grov;2022;Apr;71;84;
Järfälla kommun;därav misshandel inkl. grov;2022;Maj;46;55;
Järfälla kommun;därav misshandel inkl. grov;2022;Jun;54;64;
Järfälla kommun;därav misshandel inkl. grov;2022;Jul;50;59;
Järfälla kommun;därav misshandel inkl. grov;2022;Aug;64;76;
Järfälla kommun;därav misshandel inkl. grov;2022;Sep;70;83;
Järfälla kommun;därav misshandel inkl. grov;2022;Okt;55;65;
Järfälla kommun;därav misshandel inkl. grov;2022;Nov;67;79;
Järfälla kommun;därav misshandel inkl. grov;2022;Dec;92;109;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jan;167;198;
Järfälla kommun;3-7 kap. Brott mot person;2022;Feb;161;191;
Järfälla kommun;3-7 kap. Brott mot person;2022;Mar;205;243;
Järfälla kommun;3-7 kap. Brott mot person;2022;Apr;177;210;
Järfälla kommun;3-7 kap. Brott mot person;2022;Maj;203;241;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jun;173;205;
Järfälla kommun;3-7 kap. Brott mot person;2022;Jul;157;186;
