Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Bromma (Sthlm);6 kap. Sexualbrott;2022;Dec;21;26;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Jan;126;154;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Feb;125;152;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Mar;134;163;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Apr;104;127;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Maj;135;164;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Jun;108;132;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Jul;95;116;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Aug;141;172;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Sep;116;141;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Okt;137;167;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Nov;139;169;
Stadsdelsområde Bromma (Sthlm);3-7 kap. Brott mot person;2022;Dec;104;127;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Jan;0;0;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Feb;0;0;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Mar;1;1;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Apr;1;1;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Maj;0;0;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Jun;0;0;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Jul;0;0;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Aug;2;2;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Sep;0;0;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Okt;0;0;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Nov;0;0;
Stadsdelsområde Bromma (Sthlm);7 kap. Brott mot familj;2022;Dec;0;0;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Jan;1328;1282;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Feb;1223;1181;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Mar;1614;1558;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Apr;1411;1362;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Maj;1167;1127;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Jun;1211;1169;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Jul;954;921;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Aug;1155;1115;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Sep;1783;1722;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Okt;1955;1888;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Nov;2802;2705;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);Brott mot brottsbalken;2022;Dec;1437;1387;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jan;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Feb;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Mar;213;206;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Apr;194;187;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Maj;245;237;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jun;232;224;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jul;262;253;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Aug;308;297;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Sep;260;251;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Okt;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Nov;257;248;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Dec;221;213;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jan;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Feb;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Mar;213;206;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Apr;194;187;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Maj;245;237;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jun;232;224;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jul;262;253;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Aug;308;297;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Sep;260;251;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Okt;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Nov;257;248;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Dec;221;213;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;83;80;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;74;71;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;82;79;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;76;73;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;97;94;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;93;90;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;121;117;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;123;119;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;99;96;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;93;90;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;112;108;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;89;86;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jan;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Feb;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Mar;213;206;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Apr;194;187;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Maj;245;237;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jun;232;224;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jul;262;253;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Aug;308;297;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Sep;260;251;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Okt;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Nov;257;248;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Dec;221;213;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;83;80;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;74;71;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;82;79;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;76;73;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;97;94;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;93;90;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;121;117;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;123;119;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;99;96;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;93;90;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;112;108;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;89;86;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Jan;82;79;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Feb;72;70;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Mar;73;70;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Apr;69;67;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Maj;96;93;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Jun;89;86;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Jul;113;109;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Aug;119;115;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Sep;90;87;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Okt;85;82;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Nov;108;104;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);därav misshandel inkl. grov;2022;Dec;83;80;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jan;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Feb;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Mar;213;206;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Apr;194;187;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Maj;245;237;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jun;232;224;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jul;262;253;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Aug;308;297;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Sep;260;251;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Okt;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Nov;257;248;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Dec;221;213;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Jan;128;124;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Feb;124;120;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Mar;111;107;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Apr;95;92;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Maj;125;121;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Jun;116;112;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Jul;110;106;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Aug;143;138;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Sep;127;123;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Okt;112;108;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Nov;107;103;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);4 kap. Brott mot frihet och frid;2022;Dec;113;109;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jan;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Feb;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Mar;213;206;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Apr;194;187;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Maj;245;237;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jun;232;224;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jul;262;253;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Aug;308;297;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Sep;260;251;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Okt;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Nov;257;248;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Dec;221;213;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Jan;3;3;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Feb;5;5;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Mar;4;4;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Apr;3;3;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Maj;7;7;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Jun;4;4;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Jul;7;7;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Aug;4;4;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Sep;7;7;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Okt;5;5;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Nov;5;5;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);5 kap. Ärekränkningsbrott;2022;Dec;7;7;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jan;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Feb;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Mar;213;206;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Apr;194;187;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Maj;245;237;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jun;232;224;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jul;262;253;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Aug;308;297;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Sep;260;251;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Okt;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Nov;257;248;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Dec;221;213;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Jan;9;9;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Feb;20;19;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Mar;15;14;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Apr;19;18;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Maj;16;15;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Jun;17;16;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Jul;21;20;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Aug;37;36;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Sep;27;26;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Okt;12;12;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Nov;32;31;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);6 kap. Sexualbrott;2022;Dec;12;12;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jan;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Feb;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Mar;213;206;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Apr;194;187;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Maj;245;237;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jun;232;224;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Jul;262;253;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Aug;308;297;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Sep;260;251;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Okt;223;215;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Nov;257;248;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);3-7 kap. Brott mot person;2022;Dec;221;213;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Jan;0;0;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Feb;0;0;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Mar;1;1;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Apr;1;1;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Maj;0;0;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Jun;2;2;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Jul;3;3;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Aug;1;1;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Sep;0;0;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Okt;1;1;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Nov;1;1;
Stadsdelsområde Enskede - Årsta - Vantör (Sthlm);7 kap. Brott mot familj;2022;Dec;0;0;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Jan;696;1135;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Feb;626;1021;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Mar;904;1474;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Apr;918;1497;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Maj;747;1218;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Jun;689;1123;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Jul;504;822;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Aug;633;1032;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Sep;1097;1788;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Okt;1464;2387;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Nov;1387;2261;
Stadsdelsområde Farsta (Sthlm);Brott mot brottsbalken;2022;Dec;835;1361;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Jan;135;220;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Feb;126;205;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Mar;155;253;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Apr;155;253;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Maj;138;225;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Jun;121;197;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Jul;119;194;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Aug;161;262;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Sep;135;220;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Okt;173;282;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Nov;107;174;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Dec;141;230;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Jan;135;220;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Feb;126;205;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Mar;155;253;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Apr;155;253;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Maj;138;225;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Jun;121;197;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Jul;119;194;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Aug;161;262;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Sep;135;220;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Okt;173;282;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Nov;107;174;
Stadsdelsområde Farsta (Sthlm);3-7 kap. Brott mot person;2022;Dec;141;230;
Stadsdelsområde Farsta (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;47;77;
Stadsdelsområde Farsta (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;45;73;
Stadsdelsområde Farsta (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;63;103;
Stadsdelsområde Farsta (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;51;83;
