Region,Year,Crime,Antal_lag_1,Antal_lag_2,Antal_lag_3,Antal_lag_4,Antal_lag_5,Antal_lag_6,Antal_lag_7,Antal_lag_8,Antal_lag_9,Antal_lag_10,Antal_lag_11,Antal_lag_12
24,2020,2,77.0,77.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,70.0
24,2020,2,77.0,77.0,77.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0
24,2020,2,77.0,77.0,77.0,77.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,70.0
24,2020,2,77.0,77.0,77.0,77.0,77.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
24,2020,2,77.0,77.0,77.0,77.0,77.0,77.0,67.0,67.0,67.0,67.0,67.0,67.0
24,2020,2,77.0,77.0,77.0,77.0,77.0,77.0,77.0,67.0,67.0,67.0,67.0,67.0
24,2020,2,78.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,67.0,67.0,67.0,67.0
24,2020,2,78.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,67.0,67.0,67.0
24,2020,2,78.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,67.0,67.0
24,2020,2,78.0,78.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,67.0
24,2020,2,78.0,78.0,78.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
24,2020,2,78.0,78.0,78.0,78.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0
24,2020,2,78.0,78.0,78.0,78.0,78.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0
24,2020,2,96.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,77.0,77.0,77.0,77.0
24,2020,2,96.0,96.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,77.0,77.0,77.0
24,2020,2,96.0,96.0,96.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,77.0,77.0
24,2020,2,96.0,96.0,96.0,96.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,77.0
24,2020,2,96.0,96.0,96.0,96.0,96.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
24,2020,2,96.0,96.0,96.0,96.0,96.0,96.0,78.0,78.0,78.0,78.0,78.0,78.0
24,2020,2,96.0,96.0,96.0,96.0,96.0,96.0,96.0,78.0,78.0,78.0,78.0,78.0
24,2020,2,97.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,78.0,78.0,78.0,78.0
24,2020,2,97.0,97.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,78.0,78.0,78.0
24,2020,2,97.0,97.0,97.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,78.0,78.0
24,2020,2,97.0,97.0,97.0,97.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,78.0
24,2020,2,97.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
24,2020,2,97.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,96.0,96.0,96.0
24,2020,2,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,96.0,96.0
24,2020,2,81.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,96.0
24,2020,2,81.0,81.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0
24,2020,2,81.0,81.0,81.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0
24,2020,2,81.0,81.0,81.0,81.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0
24,2020,2,81.0,81.0,81.0,81.0,81.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
24,2020,2,81.0,81.0,81.0,81.0,81.0,81.0,97.0,97.0,97.0,97.0,97.0,97.0
24,2020,2,81.0,81.0,81.0,81.0,81.0,81.0,81.0,97.0,97.0,97.0,97.0,97.0
24,2020,2,77.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,97.0,97.0,97.0,97.0
24,2020,2,77.0,77.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,97.0,97.0,97.0
24,2020,2,77.0,77.0,77.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,97.0,97.0
24,2020,2,77.0,77.0,77.0,77.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,97.0
24,2020,2,77.0,77.0,77.0,77.0,77.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
24,2020,2,77.0,77.0,77.0,77.0,77.0,77.0,81.0,81.0,81.0,81.0,81.0,81.0
24,2020,2,77.0,77.0,77.0,77.0,77.0,77.0,77.0,81.0,81.0,81.0,81.0,81.0
24,2020,2,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,81.0,81.0,81.0,81.0
24,2020,2,80.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,81.0,81.0,81.0
24,2020,2,80.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,81.0,81.0
24,2020,2,80.0,80.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,81.0
24,2020,2,80.0,80.0,80.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
24,2020,2,80.0,80.0,80.0,80.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0
24,2020,2,80.0,80.0,80.0,80.0,80.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0
24,2020,2,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,77.0,77.0,77.0,77.0
24,2020,2,75.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,77.0,77.0,77.0
24,2020,2,75.0,75.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,77.0,77.0
24,2020,2,75.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,77.0
24,2020,2,75.0,75.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
24,2020,2,75.0,75.0,75.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0
24,2021,2,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0,80.0
24,2021,2,40.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0
24,2021,2,40.0,40.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,80.0,80.0
24,2021,2,40.0,40.0,40.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,80.0
24,2021,2,40.0,40.0,40.0,40.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0
24,2021,2,40.0,40.0,40.0,40.0,40.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
24,2021,2,40.0,40.0,40.0,40.0,40.0,40.0,75.0,75.0,75.0,75.0,75.0,75.0
24,2021,2,40.0,40.0,40.0,40.0,40.0,40.0,40.0,75.0,75.0,75.0,75.0,75.0
24,2021,2,72.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,75.0,75.0,75.0,75.0
24,2021,2,72.0,72.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,75.0,75.0,75.0
24,2021,2,72.0,72.0,72.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,75.0,75.0
24,2021,2,72.0,72.0,72.0,72.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,75.0
24,2021,2,72.0,72.0,72.0,72.0,72.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
24,2021,2,72.0,72.0,72.0,72.0,72.0,72.0,40.0,40.0,40.0,40.0,40.0,40.0
24,2021,2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,40.0,40.0,40.0,40.0,40.0
24,2021,2,123.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,40.0,40.0,40.0,40.0
24,2021,2,123.0,123.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,40.0,40.0,40.0
24,2021,2,123.0,123.0,123.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,40.0,40.0
24,2021,2,123.0,123.0,123.0,123.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,40.0
24,2021,2,123.0,123.0,123.0,123.0,123.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
24,2021,2,123.0,123.0,123.0,123.0,123.0,123.0,72.0,72.0,72.0,72.0,72.0,72.0
24,2021,2,123.0,123.0,123.0,123.0,123.0,123.0,123.0,72.0,72.0,72.0,72.0,72.0
24,2021,2,99.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,72.0,72.0,72.0,72.0
24,2021,2,99.0,99.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,72.0,72.0,72.0
24,2021,2,99.0,99.0,99.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,72.0,72.0
24,2021,2,99.0,99.0,99.0,99.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,72.0
24,2021,2,99.0,99.0,99.0,99.0,99.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0
24,2021,2,99.0,99.0,99.0,99.0,99.0,99.0,123.0,123.0,123.0,123.0,123.0,123.0
24,2021,2,99.0,99.0,99.0,99.0,99.0,99.0,99.0,123.0,123.0,123.0,123.0,123.0
24,2021,2,108.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,123.0,123.0,123.0,123.0
24,2021,2,108.0,108.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,123.0,123.0,123.0
24,2021,2,108.0,108.0,108.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,123.0,123.0
24,2021,2,108.0,108.0,108.0,108.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,123.0
24,2021,2,108.0,108.0,108.0,108.0,108.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
24,2021,2,108.0,108.0,108.0,108.0,108.0,108.0,99.0,99.0,99.0,99.0,99.0,99.0
24,2021,2,108.0,108.0,108.0,108.0,108.0,108.0,108.0,99.0,99.0,99.0,99.0,99.0
24,2021,2,97.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,99.0,99.0,99.0,99.0
24,2021,2,97.0,97.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,99.0,99.0,99.0
24,2021,2,97.0,97.0,97.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,99.0,99.0
24,2021,2,97.0,97.0,97.0,97.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,99.0
24,2021,2,97.0,97.0,97.0,97.0,97.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
24,2021,2,97.0,97.0,97.0,97.0,97.0,97.0,108.0,108.0,108.0,108.0,108.0,108.0
24,2021,2,97.0,97.0,97.0,97.0,97.0,97.0,97.0,108.0,108.0,108.0,108.0,108.0
24,2021,2,93.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,108.0,108.0,108.0,108.0
24,2021,2,93.0,93.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,108.0,108.0,108.0
24,2021,2,93.0,93.0,93.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,108.0,108.0
24,2021,2,93.0,93.0,93.0,93.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,108.0
24,2021,2,93.0,93.0,93.0,93.0,93.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
24,2021,2,93.0,93.0,93.0,93.0,93.0,93.0,97.0,97.0,97.0,97.0,97.0,97.0
24,2021,2,93.0,93.0,93.0,93.0,93.0,93.0,93.0,97.0,97.0,97.0,97.0,97.0
24,2021,2,117.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,97.0,97.0,97.0,97.0
24,2021,2,117.0,117.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,97.0,97.0,97.0
24,2021,2,117.0,117.0,117.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,97.0,97.0
24,2021,2,117.0,117.0,117.0,117.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,97.0
24,2021,2,117.0,117.0,117.0,117.0,117.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0
24,2021,2,117.0,117.0,117.0,117.0,117.0,117.0,93.0,93.0,93.0,93.0,93.0,93.0
24,2021,2,117.0,117.0,117.0,117.0,117.0,117.0,117.0,93.0,93.0,93.0,93.0,93.0
24,2021,2,112.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,93.0,93.0,93.0,93.0
24,2021,2,112.0,112.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,93.0,93.0,93.0
24,2021,2,112.0,112.0,112.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,93.0,93.0
24,2021,2,112.0,112.0,112.0,112.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,93.0
24,2021,2,112.0,112.0,112.0,112.0,112.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0
24,2021,2,112.0,112.0,112.0,112.0,112.0,112.0,117.0,117.0,117.0,117.0,117.0,117.0
24,2021,2,112.0,112.0,112.0,112.0,112.0,112.0,112.0,117.0,117.0,117.0,117.0,117.0
24,2021,2,109.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,117.0,117.0,117.0,117.0
24,2021,2,109.0,109.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,117.0,117.0,117.0
24,2021,2,109.0,109.0,109.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,117.0,117.0
24,2021,2,109.0,109.0,109.0,109.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,117.0
24,2021,2,109.0,109.0,109.0,109.0,109.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0
24,2021,2,109.0,109.0,109.0,109.0,109.0,109.0,112.0,112.0,112.0,112.0,112.0,112.0
24,2021,2,109.0,109.0,109.0,109.0,109.0,109.0,109.0,112.0,112.0,112.0,112.0,112.0
24,2021,2,119.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,112.0,112.0,112.0,112.0
24,2021,2,119.0,119.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,112.0,112.0,112.0
24,2021,2,119.0,119.0,119.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,112.0,112.0
24,2021,2,119.0,119.0,119.0,119.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,112.0
24,2021,2,119.0,119.0,119.0,119.0,119.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0
24,2021,2,119.0,119.0,119.0,119.0,119.0,119.0,109.0,109.0,109.0,109.0,109.0,109.0
24,2021,2,119.0,119.0,119.0,119.0,119.0,119.0,119.0,109.0,109.0,109.0,109.0,109.0
24,2021,2,107.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,109.0,109.0,109.0,109.0
24,2021,2,107.0,107.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,109.0,109.0,109.0
24,2021,2,107.0,107.0,107.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,109.0,109.0
24,2021,2,107.0,107.0,107.0,107.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,109.0
24,2021,2,107.0,107.0,107.0,107.0,107.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0
24,2021,2,107.0,107.0,107.0,107.0,107.0,107.0,119.0,119.0,119.0,119.0,119.0,119.0
24,2022,2,107.0,107.0,107.0,107.0,107.0,107.0,107.0,119.0,119.0,119.0,119.0,119.0
24,2022,2,79.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,119.0,119.0,119.0,119.0
24,2022,2,79.0,79.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,119.0,119.0,119.0
24,2022,2,79.0,79.0,79.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,119.0,119.0
24,2022,2,79.0,79.0,79.0,79.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,119.0
24,2022,2,79.0,79.0,79.0,79.0,79.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
24,2022,2,79.0,79.0,79.0,79.0,79.0,79.0,107.0,107.0,107.0,107.0,107.0,107.0
24,2022,2,79.0,79.0,79.0,79.0,79.0,79.0,79.0,107.0,107.0,107.0,107.0,107.0
24,2022,2,63.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,107.0,107.0,107.0,107.0
24,2022,2,63.0,63.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,107.0,107.0,107.0
24,2022,2,63.0,63.0,63.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,107.0,107.0
24,2022,2,63.0,63.0,63.0,63.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,107.0
24,2022,2,63.0,63.0,63.0,63.0,63.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
24,2022,2,63.0,63.0,63.0,63.0,63.0,63.0,79.0,79.0,79.0,79.0,79.0,79.0
24,2022,2,63.0,63.0,63.0,63.0,63.0,63.0,63.0,79.0,79.0,79.0,79.0,79.0
24,2022,2,104.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,79.0,79.0,79.0,79.0
24,2022,2,104.0,104.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,79.0,79.0,79.0
24,2022,2,104.0,104.0,104.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,79.0,79.0
24,2022,2,104.0,104.0,104.0,104.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,79.0
24,2022,2,104.0,104.0,104.0,104.0,104.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
24,2022,2,104.0,104.0,104.0,104.0,104.0,104.0,63.0,63.0,63.0,63.0,63.0,63.0
24,2022,2,104.0,104.0,104.0,104.0,104.0,104.0,104.0,63.0,63.0,63.0,63.0,63.0
24,2022,2,73.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,63.0,63.0,63.0,63.0
24,2022,2,73.0,73.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,63.0,63.0,63.0
24,2022,2,73.0,73.0,73.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,63.0,63.0
24,2022,2,73.0,73.0,73.0,73.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,63.0
24,2022,2,73.0,73.0,73.0,73.0,73.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0
24,2022,2,73.0,73.0,73.0,73.0,73.0,73.0,104.0,104.0,104.0,104.0,104.0,104.0
24,2022,2,73.0,73.0,73.0,73.0,73.0,73.0,73.0,104.0,104.0,104.0,104.0,104.0
24,2022,2,77.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,104.0,104.0,104.0,104.0
24,2022,2,77.0,77.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,104.0,104.0,104.0
24,2022,2,77.0,77.0,77.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,104.0,104.0
24,2022,2,77.0,77.0,77.0,77.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,104.0
24,2022,2,77.0,77.0,77.0,77.0,77.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
24,2022,2,77.0,77.0,77.0,77.0,77.0,77.0,73.0,73.0,73.0,73.0,73.0,73.0
24,2022,2,77.0,77.0,77.0,77.0,77.0,77.0,77.0,73.0,73.0,73.0,73.0,73.0
24,2022,2,113.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,73.0,73.0,73.0,73.0
24,2022,2,113.0,113.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,73.0,73.0,73.0
24,2022,2,113.0,113.0,113.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,73.0,73.0
24,2022,2,113.0,113.0,113.0,113.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,73.0
24,2022,2,113.0,113.0,113.0,113.0,113.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
24,2022,2,113.0,113.0,113.0,113.0,113.0,113.0,77.0,77.0,77.0,77.0,77.0,77.0
24,2022,2,113.0,113.0,113.0,113.0,113.0,113.0,113.0,77.0,77.0,77.0,77.0,77.0
24,2022,2,86.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,77.0,77.0,77.0,77.0
24,2022,2,86.0,86.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,77.0,77.0,77.0
24,2022,2,86.0,86.0,86.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,77.0,77.0
24,2022,2,86.0,86.0,86.0,86.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,77.0
24,2022,2,86.0,86.0,86.0,86.0,86.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
24,2022,2,86.0,86.0,86.0,86.0,86.0,86.0,113.0,113.0,113.0,113.0,113.0,113.0
24,2022,2,86.0,86.0,86.0,86.0,86.0,86.0,86.0,113.0,113.0,113.0,113.0,113.0
24,2022,2,76.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,113.0,113.0,113.0,113.0
24,2022,2,76.0,76.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,113.0,113.0,113.0
24,2022,2,76.0,76.0,76.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,113.0,113.0
24,2022,2,76.0,76.0,76.0,76.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,113.0
24,2022,2,76.0,76.0,76.0,76.0,76.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
24,2022,2,76.0,76.0,76.0,76.0,76.0,76.0,86.0,86.0,86.0,86.0,86.0,86.0
24,2022,2,76.0,76.0,76.0,76.0,76.0,76.0,76.0,86.0,86.0,86.0,86.0,86.0
24,2022,2,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,86.0,86.0,86.0,86.0
24,2022,2,86.0,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,86.0,86.0,86.0
24,2022,2,86.0,86.0,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,86.0,86.0
24,2022,2,86.0,86.0,86.0,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,86.0
24,2022,2,86.0,86.0,86.0,86.0,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
24,2022,2,86.0,86.0,86.0,86.0,86.0,86.0,76.0,76.0,76.0,76.0,76.0,76.0
24,2022,2,86.0,86.0,86.0,86.0,86.0,86.0,86.0,76.0,76.0,76.0,76.0,76.0
24,2022,2,74.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,76.0,76.0,76.0,76.0
24,2022,2,74.0,74.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,76.0,76.0,76.0
24,2022,2,74.0,74.0,74.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,76.0,76.0
24,2022,2,74.0,74.0,74.0,74.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,76.0
24,2022,2,74.0,74.0,74.0,74.0,74.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
24,2022,2,74.0,74.0,74.0,74.0,74.0,74.0,86.0,86.0,86.0,86.0,86.0,86.0
24,2022,2,74.0,74.0,74.0,74.0,74.0,74.0,74.0,86.0,86.0,86.0,86.0,86.0
24,2022,2,70.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,86.0,86.0,86.0,86.0
24,2022,2,70.0,70.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,86.0,86.0,86.0
24,2022,2,70.0,70.0,70.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,86.0,86.0
24,2022,2,70.0,70.0,70.0,70.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,86.0
24,2022,2,70.0,70.0,70.0,70.0,70.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
24,2022,2,70.0,70.0,70.0,70.0,70.0,70.0,74.0,74.0,74.0,74.0,74.0,74.0
24,2022,2,70.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0,74.0,74.0,74.0,74.0
24,2022,2,89.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0,74.0,74.0,74.0
24,2022,2,89.0,89.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0,74.0,74.0
24,2022,2,89.0,89.0,89.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0,74.0
24,2022,2,89.0,89.0,89.0,89.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0
24,2022,2,89.0,89.0,89.0,89.0,89.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
24,2022,2,89.0,89.0,89.0,89.0,89.0,89.0,70.0,70.0,70.0,70.0,70.0,70.0
24,2023,2,89.0,89.0,89.0,89.0,89.0,89.0,89.0,70.0,70.0,70.0,70.0,70.0
24,2023,2,87.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,70.0,70.0,70.0,70.0
24,2023,2,87.0,87.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,70.0,70.0,70.0
24,2023,2,87.0,87.0,87.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,70.0,70.0
24,2023,2,87.0,87.0,87.0,87.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,70.0
24,2023,2,87.0,87.0,87.0,87.0,87.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0
24,2023,2,87.0,87.0,87.0,87.0,87.0,87.0,89.0,89.0,89.0,89.0,89.0,89.0
24,2023,2,87.0,87.0,87.0,87.0,87.0,87.0,87.0,89.0,89.0,89.0,89.0,89.0
24,2023,2,139.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,89.0,89.0,89.0,89.0
24,2023,2,139.0,139.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,89.0,89.0,89.0
24,2023,2,139.0,139.0,139.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,89.0,89.0
24,2023,2,139.0,139.0,139.0,139.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,89.0
24,2023,2,139.0,139.0,139.0,139.0,139.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0
24,2023,2,139.0,139.0,139.0,139.0,139.0,139.0,87.0,87.0,87.0,87.0,87.0,87.0
24,2023,2,139.0,139.0,139.0,139.0,139.0,139.0,139.0,87.0,87.0,87.0,87.0,87.0
24,2023,2,75.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,87.0,87.0,87.0,87.0
24,2023,2,75.0,75.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,87.0,87.0,87.0
24,2023,2,75.0,75.0,75.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,87.0,87.0
24,2023,2,75.0,75.0,75.0,75.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,87.0
24,2023,2,75.0,75.0,75.0,75.0,75.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0
24,2023,2,75.0,75.0,75.0,75.0,75.0,75.0,139.0,139.0,139.0,139.0,139.0,139.0
24,2023,2,75.0,75.0,75.0,75.0,75.0,75.0,75.0,139.0,139.0,139.0,139.0,139.0
24,2023,2,86.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,139.0,139.0,139.0,139.0
24,2023,2,86.0,86.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,139.0,139.0,139.0
24,2023,2,86.0,86.0,86.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,139.0,139.0
24,2023,2,86.0,86.0,86.0,86.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,139.0
24,2023,2,86.0,86.0,86.0,86.0,86.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
24,2023,2,86.0,86.0,86.0,86.0,86.0,86.0,75.0,75.0,75.0,75.0,75.0,75.0
24,2023,2,86.0,86.0,86.0,86.0,86.0,86.0,86.0,75.0,75.0,75.0,75.0,75.0
24,2023,2,83.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,75.0,75.0,75.0,75.0
