Region;Brott;År;Period;Antal;/100 000 inv
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jan;59;120;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Feb;86;175;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Mar;68;138;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Apr;97;197;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Maj;77;156;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jun;90;183;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jul;76;154;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Aug;61;124;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Sep;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Okt;70;142;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Nov;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Dec;63;128;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jan;59;120;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Feb;86;175;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Mar;68;138;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Apr;97;197;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Maj;77;156;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jun;90;183;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jul;76;154;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Aug;61;124;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Sep;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Okt;70;142;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Nov;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Dec;63;128;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jan;11;22;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Feb;28;57;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Mar;19;39;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Apr;39;79;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Maj;28;57;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jun;43;87;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jul;37;75;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Aug;13;26;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Sep;23;47;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Okt;15;30;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Nov;41;83;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Dec;22;45;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jan;59;120;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Feb;86;175;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Mar;68;138;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Apr;97;197;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Maj;77;156;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jun;90;183;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jul;76;154;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Aug;61;124;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Sep;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Okt;70;142;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Nov;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Dec;63;128;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jan;11;22;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Feb;28;57;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Mar;19;39;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Apr;39;79;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Maj;28;57;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jun;43;87;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jul;37;75;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Aug;13;26;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Sep;23;47;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Okt;15;30;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Nov;41;83;
Tyresö kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Dec;22;45;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Jan;9;18;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Feb;26;53;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Mar;19;39;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Apr;39;79;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Maj;26;53;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Jun;41;83;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Jul;36;73;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Aug;12;24;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Sep;22;45;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Okt;15;30;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Nov;40;81;
Tyresö kommun;därav misshandel inkl. grov;2023 prel.;Dec;21;43;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jan;59;120;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Feb;86;175;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Mar;68;138;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Apr;97;197;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Maj;77;156;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jun;90;183;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jul;76;154;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Aug;61;124;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Sep;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Okt;70;142;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Nov;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Dec;63;128;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jan;41;83;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Feb;46;93;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Mar;41;83;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Apr;54;110;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Maj;33;67;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jun;42;85;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jul;32;65;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Aug;44;89;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Sep;47;96;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Okt;50;102;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Nov;37;75;
Tyresö kommun;4 kap. Brott mot frihet och frid;2023 prel.;Dec;34;69;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jan;59;120;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Feb;86;175;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Mar;68;138;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Apr;97;197;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Maj;77;156;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jun;90;183;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jul;76;154;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Aug;61;124;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Sep;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Okt;70;142;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Nov;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Dec;63;128;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jan;3;6;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Feb;3;6;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Mar;1;2;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Apr;0;0;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Maj;1;2;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jun;1;2;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jul;3;6;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Aug;0;0;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Sep;3;6;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Okt;3;6;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Nov;1;2;
Tyresö kommun;5 kap. Ärekränkningsbrott;2023 prel.;Dec;4;8;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jan;59;120;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Feb;86;175;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Mar;68;138;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Apr;97;197;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Maj;77;156;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jun;90;183;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jul;76;154;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Aug;61;124;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Sep;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Okt;70;142;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Nov;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Dec;63;128;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Jan;4;8;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Feb;9;18;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Mar;6;12;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Apr;4;8;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Maj;13;26;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Jun;4;8;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Jul;4;8;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Aug;4;8;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Sep;7;14;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Okt;0;0;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Nov;1;2;
Tyresö kommun;6 kap. Sexualbrott;2023 prel.;Dec;3;6;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jan;59;120;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Feb;86;175;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Mar;68;138;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Apr;97;197;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Maj;77;156;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jun;90;183;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Jul;76;154;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Aug;61;124;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Sep;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Okt;70;142;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Nov;80;163;
Tyresö kommun;3-7 kap. Brott mot person;2023 prel.;Dec;63;128;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Jan;0;0;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Feb;0;0;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Mar;1;2;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Apr;0;0;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Maj;2;4;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Jun;0;0;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Jul;0;0;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Aug;0;0;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Sep;0;0;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Okt;2;4;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Nov;0;0;
Tyresö kommun;7 kap. Brott mot familj;2023 prel.;Dec;0;0;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;68;91;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;74;98;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;78;104;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;92;122;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;107;142;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;62;83;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;85;113;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;84;112;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;91;121;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;118;157;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Nov;102;136;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Dec;89;118;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;68;91;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;74;98;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;78;104;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;92;122;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;107;142;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;62;83;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;85;113;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;84;112;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;91;121;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;118;157;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Nov;102;136;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Dec;89;118;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jan;18;24;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Feb;23;31;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Mar;23;31;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Apr;30;40;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Maj;31;41;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jun;20;27;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jul;29;39;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Aug;15;20;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Sep;17;23;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Okt;45;60;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Nov;15;20;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Dec;19;25;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;68;91;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;74;98;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;78;104;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;92;122;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;107;142;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;62;83;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;85;113;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;84;112;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;91;121;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;118;157;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Nov;102;136;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Dec;89;118;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jan;18;24;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Feb;23;31;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Mar;23;31;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Apr;30;40;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Maj;31;41;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jun;20;27;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jul;29;39;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Aug;15;20;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Sep;17;23;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Okt;45;60;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Nov;15;20;
Täby kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Dec;19;25;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Jan;18;24;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Feb;22;29;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Mar;19;25;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Apr;29;39;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Maj;27;36;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Jun;20;27;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Jul;27;36;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Aug;15;20;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Sep;15;20;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Okt;43;57;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Nov;15;20;
Täby kommun;därav misshandel inkl. grov;2023 prel.;Dec;16;21;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;68;91;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;74;98;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;78;104;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;92;122;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;107;142;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;62;83;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;85;113;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;84;112;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;91;121;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;118;157;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Nov;102;136;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Dec;89;118;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jan;41;55;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Feb;44;59;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Mar;44;59;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Apr;47;63;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Maj;64;85;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jun;35;47;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jul;46;61;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Aug;57;76;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Sep;64;85;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Okt;62;83;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Nov;69;92;
Täby kommun;4 kap. Brott mot frihet och frid;2023 prel.;Dec;56;75;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;68;91;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;74;98;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;78;104;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;92;122;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;107;142;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;62;83;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;85;113;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;84;112;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;91;121;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;118;157;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Nov;102;136;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Dec;89;118;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jan;7;9;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Feb;4;5;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Mar;5;7;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Apr;5;7;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Maj;2;3;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jun;3;4;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jul;6;8;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Aug;4;5;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Sep;0;0;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Okt;3;4;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Nov;7;9;
Täby kommun;5 kap. Ärekränkningsbrott;2023 prel.;Dec;4;5;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;68;91;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;74;98;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;78;104;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;92;122;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;107;142;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;62;83;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;85;113;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;84;112;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;91;121;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;118;157;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Nov;102;136;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Dec;89;118;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Jan;2;3;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Feb;3;4;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Mar;6;8;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Apr;9;12;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Maj;10;13;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Jun;4;5;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Jul;4;5;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Aug;8;11;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Sep;8;11;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Okt;7;9;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Nov;11;15;
Täby kommun;6 kap. Sexualbrott;2023 prel.;Dec;9;12;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;68;91;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;74;98;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;78;104;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;92;122;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;107;142;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;62;83;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;85;113;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;84;112;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;91;121;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;118;157;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Nov;102;136;
Täby kommun;3-7 kap. Brott mot person;2023 prel.;Dec;89;118;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Jan;0;0;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Feb;0;0;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Mar;0;0;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Apr;1;1;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Maj;0;0;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Jun;0;0;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Jul;0;0;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Aug;0;0;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Sep;2;3;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Okt;1;1;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Nov;0;0;
Täby kommun;7 kap. Brott mot familj;2023 prel.;Dec;1;1;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;89;181;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;130;264;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;114;231;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;139;282;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;95;193;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;87;177;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;113;229;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;88;179;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;115;233;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;116;235;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Nov;113;229;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Dec;97;197;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Jan;89;181;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Feb;130;264;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Mar;114;231;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Apr;139;282;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Maj;95;193;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Jun;87;177;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Jul;113;229;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Aug;88;179;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Sep;115;233;
Upplands Väsby kommun;3-7 kap. Brott mot person;2023 prel.;Okt;116;235;
