Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Sep;112;291;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Okt;109;283;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Nov;119;309;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Dec;107;278;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Jan;5;13;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Feb;6;16;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Mar;6;16;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Apr;10;26;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Maj;14;36;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Jun;5;13;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Jul;3;8;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Aug;4;10;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Sep;12;31;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Okt;14;36;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Nov;9;23;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2021;Dec;4;10;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Jan;40;104;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Feb;72;187;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Mar;123;320;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Apr;99;257;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Maj;108;281;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Jun;97;252;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Jul;93;242;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Aug;117;304;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Sep;112;291;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Okt;109;283;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Nov;119;309;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2021;Dec;107;278;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Jan;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Feb;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Mar;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Apr;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Maj;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Jun;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Jul;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Aug;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Sep;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Okt;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Nov;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2021;Dec;0;0;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jan;123;231;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Feb;117;220;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Mar;116;218;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Apr;103;194;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Maj;136;256;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jun;126;237;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jul;109;205;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Aug;107;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Sep;118;222;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Okt;106;199;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Nov;99;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Dec;118;222;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jan;123;231;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Feb;117;220;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Mar;116;218;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Apr;103;194;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Maj;136;256;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jun;126;237;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jul;109;205;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Aug;107;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Sep;118;222;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Okt;106;199;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Nov;99;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Dec;118;222;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Jan;56;105;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Feb;50;94;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Mar;45;85;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Apr;39;73;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Maj;48;90;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Jun;49;92;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Jul;43;81;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Aug;44;83;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Sep;34;64;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Okt;36;68;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Nov;39;73;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Dec;43;81;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jan;123;231;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Feb;117;220;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Mar;116;218;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Apr;103;194;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Maj;136;256;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jun;126;237;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jul;109;205;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Aug;107;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Sep;118;222;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Okt;106;199;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Nov;99;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Dec;118;222;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Jan;56;105;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Feb;50;94;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Mar;45;85;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Apr;39;73;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Maj;48;90;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Jun;49;92;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Jul;43;81;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Aug;44;83;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Sep;34;64;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Okt;36;68;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Nov;39;73;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2021;Dec;43;81;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Jan;56;105;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Feb;48;90;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Mar;44;83;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Apr;37;70;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Maj;43;81;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Jun;46;86;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Jul;42;79;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Aug;41;77;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Sep;33;62;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Okt;34;64;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Nov;36;68;
Sundbyberg kommun;därav misshandel inkl. grov;2021;Dec;42;79;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jan;123;231;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Feb;117;220;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Mar;116;218;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Apr;103;194;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Maj;136;256;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jun;126;237;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jul;109;205;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Aug;107;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Sep;118;222;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Okt;106;199;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Nov;99;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Dec;118;222;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Jan;51;96;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Feb;58;109;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Mar;60;113;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Apr;58;109;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Maj;73;137;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Jun;64;120;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Jul;54;102;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Aug;49;92;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Sep;68;128;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Okt;64;120;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Nov;51;96;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2021;Dec;59;111;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jan;123;231;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Feb;117;220;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Mar;116;218;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Apr;103;194;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Maj;136;256;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jun;126;237;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jul;109;205;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Aug;107;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Sep;118;222;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Okt;106;199;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Nov;99;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Dec;118;222;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Jan;2;4;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Feb;5;9;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Mar;4;8;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Apr;1;2;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Maj;1;2;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Jun;1;2;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Jul;2;4;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Aug;4;8;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Sep;4;8;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Okt;1;2;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Nov;1;2;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2021;Dec;2;4;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jan;123;231;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Feb;117;220;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Mar;116;218;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Apr;103;194;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Maj;136;256;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jun;126;237;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jul;109;205;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Aug;107;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Sep;118;222;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Okt;106;199;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Nov;99;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Dec;118;222;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Jan;13;24;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Feb;4;8;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Mar;7;13;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Apr;5;9;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Maj;12;23;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Jun;12;23;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Jul;10;19;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Aug;9;17;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Sep;11;21;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Okt;4;8;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Nov;7;13;
Sundbyberg kommun;6 kap. Sexualbrott;2021;Dec;14;26;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jan;123;231;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Feb;117;220;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Mar;116;218;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Apr;103;194;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Maj;136;256;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jun;126;237;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Jul;109;205;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Aug;107;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Sep;118;222;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Okt;106;199;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Nov;99;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2021;Dec;118;222;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Jan;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Feb;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Mar;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Apr;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Maj;2;4;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Jun;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Jul;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Aug;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Sep;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Okt;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Nov;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2021;Dec;0;0;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jan;522;519;
Södertälje kommun;3-7 kap. Brott mot person;2021;Feb;284;282;
Södertälje kommun;3-7 kap. Brott mot person;2021;Mar;318;316;
Södertälje kommun;3-7 kap. Brott mot person;2021;Apr;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Maj;264;262;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jun;294;292;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jul;223;222;
Södertälje kommun;3-7 kap. Brott mot person;2021;Aug;202;201;
Södertälje kommun;3-7 kap. Brott mot person;2021;Sep;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Okt;262;260;
Södertälje kommun;3-7 kap. Brott mot person;2021;Nov;246;244;
Södertälje kommun;3-7 kap. Brott mot person;2021;Dec;247;245;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jan;522;519;
Södertälje kommun;3-7 kap. Brott mot person;2021;Feb;284;282;
Södertälje kommun;3-7 kap. Brott mot person;2021;Mar;318;316;
Södertälje kommun;3-7 kap. Brott mot person;2021;Apr;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Maj;264;262;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jun;294;292;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jul;223;222;
Södertälje kommun;3-7 kap. Brott mot person;2021;Aug;202;201;
Södertälje kommun;3-7 kap. Brott mot person;2021;Sep;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Okt;262;260;
Södertälje kommun;3-7 kap. Brott mot person;2021;Nov;246;244;
Södertälje kommun;3-7 kap. Brott mot person;2021;Dec;247;245;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Jan;106;105;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Feb;115;114;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Mar;138;137;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Apr;93;92;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Maj;121;120;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Jun;118;117;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Jul;83;82;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Aug;81;80;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Sep;105;104;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Okt;110;109;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Nov;104;103;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Dec;90;89;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jan;522;519;
Södertälje kommun;3-7 kap. Brott mot person;2021;Feb;284;282;
Södertälje kommun;3-7 kap. Brott mot person;2021;Mar;318;316;
Södertälje kommun;3-7 kap. Brott mot person;2021;Apr;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Maj;264;262;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jun;294;292;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jul;223;222;
Södertälje kommun;3-7 kap. Brott mot person;2021;Aug;202;201;
Södertälje kommun;3-7 kap. Brott mot person;2021;Sep;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Okt;262;260;
Södertälje kommun;3-7 kap. Brott mot person;2021;Nov;246;244;
Södertälje kommun;3-7 kap. Brott mot person;2021;Dec;247;245;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Jan;106;105;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Feb;115;114;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Mar;138;137;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Apr;93;92;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Maj;121;120;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Jun;118;117;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Jul;83;82;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Aug;81;80;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Sep;105;104;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Okt;110;109;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Nov;104;103;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2021;Dec;90;89;
Södertälje kommun;därav misshandel inkl. grov;2021;Jan;100;99;
Södertälje kommun;därav misshandel inkl. grov;2021;Feb;109;108;
Södertälje kommun;därav misshandel inkl. grov;2021;Mar;131;130;
Södertälje kommun;därav misshandel inkl. grov;2021;Apr;86;85;
Södertälje kommun;därav misshandel inkl. grov;2021;Maj;117;116;
Södertälje kommun;därav misshandel inkl. grov;2021;Jun;109;108;
Södertälje kommun;därav misshandel inkl. grov;2021;Jul;74;74;
Södertälje kommun;därav misshandel inkl. grov;2021;Aug;77;76;
Södertälje kommun;därav misshandel inkl. grov;2021;Sep;103;102;
Södertälje kommun;därav misshandel inkl. grov;2021;Okt;102;101;
Södertälje kommun;därav misshandel inkl. grov;2021;Nov;100;99;
Södertälje kommun;därav misshandel inkl. grov;2021;Dec;89;88;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jan;522;519;
Södertälje kommun;3-7 kap. Brott mot person;2021;Feb;284;282;
Södertälje kommun;3-7 kap. Brott mot person;2021;Mar;318;316;
Södertälje kommun;3-7 kap. Brott mot person;2021;Apr;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Maj;264;262;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jun;294;292;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jul;223;222;
Södertälje kommun;3-7 kap. Brott mot person;2021;Aug;202;201;
Södertälje kommun;3-7 kap. Brott mot person;2021;Sep;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Okt;262;260;
Södertälje kommun;3-7 kap. Brott mot person;2021;Nov;246;244;
Södertälje kommun;3-7 kap. Brott mot person;2021;Dec;247;245;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Jan;402;399;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Feb;138;137;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Mar;141;140;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Apr;127;126;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Maj;103;102;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Jun;138;137;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Jul;121;120;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Aug;96;95;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Sep;129;128;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Okt;129;128;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Nov;117;116;
Södertälje kommun;4 kap. Brott mot frihet och frid;2021;Dec;138;137;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jan;522;519;
Södertälje kommun;3-7 kap. Brott mot person;2021;Feb;284;282;
Södertälje kommun;3-7 kap. Brott mot person;2021;Mar;318;316;
Södertälje kommun;3-7 kap. Brott mot person;2021;Apr;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Maj;264;262;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jun;294;292;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jul;223;222;
Södertälje kommun;3-7 kap. Brott mot person;2021;Aug;202;201;
Södertälje kommun;3-7 kap. Brott mot person;2021;Sep;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Okt;262;260;
Södertälje kommun;3-7 kap. Brott mot person;2021;Nov;246;244;
Södertälje kommun;3-7 kap. Brott mot person;2021;Dec;247;245;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Jan;5;5;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Feb;6;6;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Mar;7;7;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Apr;10;10;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Maj;11;11;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Jun;14;14;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Jul;4;4;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Aug;8;8;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Sep;5;5;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Okt;4;4;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Nov;9;9;
Södertälje kommun;5 kap. Ärekränkningsbrott;2021;Dec;6;6;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jan;522;519;
Södertälje kommun;3-7 kap. Brott mot person;2021;Feb;284;282;
Södertälje kommun;3-7 kap. Brott mot person;2021;Mar;318;316;
Södertälje kommun;3-7 kap. Brott mot person;2021;Apr;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Maj;264;262;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jun;294;292;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jul;223;222;
Södertälje kommun;3-7 kap. Brott mot person;2021;Aug;202;201;
Södertälje kommun;3-7 kap. Brott mot person;2021;Sep;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Okt;262;260;
Södertälje kommun;3-7 kap. Brott mot person;2021;Nov;246;244;
Södertälje kommun;3-7 kap. Brott mot person;2021;Dec;247;245;
Södertälje kommun;6 kap. Sexualbrott;2021;Jan;9;9;
Södertälje kommun;6 kap. Sexualbrott;2021;Feb;25;25;
Södertälje kommun;6 kap. Sexualbrott;2021;Mar;32;32;
Södertälje kommun;6 kap. Sexualbrott;2021;Apr;18;18;
Södertälje kommun;6 kap. Sexualbrott;2021;Maj;29;29;
Södertälje kommun;6 kap. Sexualbrott;2021;Jun;22;22;
Södertälje kommun;6 kap. Sexualbrott;2021;Jul;12;12;
Södertälje kommun;6 kap. Sexualbrott;2021;Aug;15;15;
Södertälje kommun;6 kap. Sexualbrott;2021;Sep;8;8;
Södertälje kommun;6 kap. Sexualbrott;2021;Okt;17;17;
Södertälje kommun;6 kap. Sexualbrott;2021;Nov;14;14;
Södertälje kommun;6 kap. Sexualbrott;2021;Dec;12;12;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jan;522;519;
Södertälje kommun;3-7 kap. Brott mot person;2021;Feb;284;282;
Södertälje kommun;3-7 kap. Brott mot person;2021;Mar;318;316;
Södertälje kommun;3-7 kap. Brott mot person;2021;Apr;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Maj;264;262;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jun;294;292;
Södertälje kommun;3-7 kap. Brott mot person;2021;Jul;223;222;
Södertälje kommun;3-7 kap. Brott mot person;2021;Aug;202;201;
Södertälje kommun;3-7 kap. Brott mot person;2021;Sep;248;246;
Södertälje kommun;3-7 kap. Brott mot person;2021;Okt;262;260;
Södertälje kommun;3-7 kap. Brott mot person;2021;Nov;246;244;
Södertälje kommun;3-7 kap. Brott mot person;2021;Dec;247;245;
